"","image_name","ground_truth_mask_name","cell_count","blur_level","stain"
"791","SIMCEPImages_H16_C66_F23_s21_w1","SIMCEPImages_A16_C66_F1_s21_w1","66","23","1"
"792","SIMCEPImages_H16_C66_F23_s21_w2","SIMCEPImages_A16_C66_F1_s21_w2","66","23","2"
"793","SIMCEPImages_H16_C66_F23_s22_w1","SIMCEPImages_A16_C66_F1_s22_w1","66","23","1"
"794","SIMCEPImages_H16_C66_F23_s22_w2","SIMCEPImages_A16_C66_F1_s22_w2","66","23","2"
"795","SIMCEPImages_H16_C66_F23_s23_w1","SIMCEPImages_A16_C66_F1_s23_w1","66","23","1"
"796","SIMCEPImages_H16_C66_F23_s23_w2","SIMCEPImages_A16_C66_F1_s23_w2","66","23","2"
"797","SIMCEPImages_H16_C66_F23_s24_w1","SIMCEPImages_A16_C66_F1_s24_w1","66","23","1"
"798","SIMCEPImages_H16_C66_F23_s24_w2","SIMCEPImages_A16_C66_F1_s24_w2","66","23","2"
"799","SIMCEPImages_H16_C66_F23_s25_w1","SIMCEPImages_A16_C66_F1_s25_w1","66","23","1"
"800","SIMCEPImages_H16_C66_F23_s25_w2","SIMCEPImages_A16_C66_F1_s25_w2","66","23","2"
"801","SIMCEPImages_H17_C70_F23_s01_w1","SIMCEPImages_A17_C70_F1_s01_w1","70","23","1"
"802","SIMCEPImages_H17_C70_F23_s01_w2","SIMCEPImages_A17_C70_F1_s01_w2","70","23","2"
"803","SIMCEPImages_H17_C70_F23_s02_w1","SIMCEPImages_A17_C70_F1_s02_w1","70","23","1"
"804","SIMCEPImages_H17_C70_F23_s02_w2","SIMCEPImages_A17_C70_F1_s02_w2","70","23","2"
"805","SIMCEPImages_H17_C70_F23_s03_w1","SIMCEPImages_A17_C70_F1_s03_w1","70","23","1"
"806","SIMCEPImages_H17_C70_F23_s03_w2","SIMCEPImages_A17_C70_F1_s03_w2","70","23","2"
"807","SIMCEPImages_H17_C70_F23_s04_w1","SIMCEPImages_A17_C70_F1_s04_w1","70","23","1"
"808","SIMCEPImages_H17_C70_F23_s04_w2","SIMCEPImages_A17_C70_F1_s04_w2","70","23","2"
"809","SIMCEPImages_H17_C70_F23_s05_w1","SIMCEPImages_A17_C70_F1_s05_w1","70","23","1"
"810","SIMCEPImages_H17_C70_F23_s05_w2","SIMCEPImages_A17_C70_F1_s05_w2","70","23","2"
"811","SIMCEPImages_H17_C70_F23_s06_w1","SIMCEPImages_A17_C70_F1_s06_w1","70","23","1"
"812","SIMCEPImages_H17_C70_F23_s06_w2","SIMCEPImages_A17_C70_F1_s06_w2","70","23","2"
"813","SIMCEPImages_H17_C70_F23_s07_w1","SIMCEPImages_A17_C70_F1_s07_w1","70","23","1"
"814","SIMCEPImages_H17_C70_F23_s07_w2","SIMCEPImages_A17_C70_F1_s07_w2","70","23","2"
"815","SIMCEPImages_H17_C70_F23_s08_w1","SIMCEPImages_A17_C70_F1_s08_w1","70","23","1"
"816","SIMCEPImages_H17_C70_F23_s08_w2","SIMCEPImages_A17_C70_F1_s08_w2","70","23","2"
"817","SIMCEPImages_H17_C70_F23_s09_w1","SIMCEPImages_A17_C70_F1_s09_w1","70","23","1"
"818","SIMCEPImages_H17_C70_F23_s09_w2","SIMCEPImages_A17_C70_F1_s09_w2","70","23","2"
"819","SIMCEPImages_H17_C70_F23_s10_w1","SIMCEPImages_A17_C70_F1_s10_w1","70","23","1"
"820","SIMCEPImages_H17_C70_F23_s10_w2","SIMCEPImages_A17_C70_F1_s10_w2","70","23","2"
"821","SIMCEPImages_H17_C70_F23_s11_w1","SIMCEPImages_A17_C70_F1_s11_w1","70","23","1"
"822","SIMCEPImages_H17_C70_F23_s11_w2","SIMCEPImages_A17_C70_F1_s11_w2","70","23","2"
"823","SIMCEPImages_H17_C70_F23_s12_w1","SIMCEPImages_A17_C70_F1_s12_w1","70","23","1"
"824","SIMCEPImages_H17_C70_F23_s12_w2","SIMCEPImages_A17_C70_F1_s12_w2","70","23","2"
"825","SIMCEPImages_H17_C70_F23_s13_w1","SIMCEPImages_A17_C70_F1_s13_w1","70","23","1"
"826","SIMCEPImages_H17_C70_F23_s13_w2","SIMCEPImages_A17_C70_F1_s13_w2","70","23","2"
"827","SIMCEPImages_H17_C70_F23_s14_w1","SIMCEPImages_A17_C70_F1_s14_w1","70","23","1"
"828","SIMCEPImages_H17_C70_F23_s14_w2","SIMCEPImages_A17_C70_F1_s14_w2","70","23","2"
"829","SIMCEPImages_H17_C70_F23_s15_w1","SIMCEPImages_A17_C70_F1_s15_w1","70","23","1"
"830","SIMCEPImages_H17_C70_F23_s15_w2","SIMCEPImages_A17_C70_F1_s15_w2","70","23","2"
"831","SIMCEPImages_H17_C70_F23_s16_w1","SIMCEPImages_A17_C70_F1_s16_w1","70","23","1"
"832","SIMCEPImages_H17_C70_F23_s16_w2","SIMCEPImages_A17_C70_F1_s16_w2","70","23","2"
"833","SIMCEPImages_H17_C70_F23_s17_w1","SIMCEPImages_A17_C70_F1_s17_w1","70","23","1"
"834","SIMCEPImages_H17_C70_F23_s17_w2","SIMCEPImages_A17_C70_F1_s17_w2","70","23","2"
"835","SIMCEPImages_H17_C70_F23_s18_w1","SIMCEPImages_A17_C70_F1_s18_w1","70","23","1"
"836","SIMCEPImages_H17_C70_F23_s18_w2","SIMCEPImages_A17_C70_F1_s18_w2","70","23","2"
"837","SIMCEPImages_H17_C70_F23_s19_w1","SIMCEPImages_A17_C70_F1_s19_w1","70","23","1"
"838","SIMCEPImages_H17_C70_F23_s19_w2","SIMCEPImages_A17_C70_F1_s19_w2","70","23","2"
"839","SIMCEPImages_H17_C70_F23_s20_w1","SIMCEPImages_A17_C70_F1_s20_w1","70","23","1"
"840","SIMCEPImages_H17_C70_F23_s20_w2","SIMCEPImages_A17_C70_F1_s20_w2","70","23","2"
"841","SIMCEPImages_H17_C70_F23_s21_w1","SIMCEPImages_A17_C70_F1_s21_w1","70","23","1"
"842","SIMCEPImages_H17_C70_F23_s21_w2","SIMCEPImages_A17_C70_F1_s21_w2","70","23","2"
"843","SIMCEPImages_H17_C70_F23_s22_w1","SIMCEPImages_A17_C70_F1_s22_w1","70","23","1"
"844","SIMCEPImages_H17_C70_F23_s22_w2","SIMCEPImages_A17_C70_F1_s22_w2","70","23","2"
"845","SIMCEPImages_H17_C70_F23_s23_w1","SIMCEPImages_A17_C70_F1_s23_w1","70","23","1"
"846","SIMCEPImages_H17_C70_F23_s23_w2","SIMCEPImages_A17_C70_F1_s23_w2","70","23","2"
"847","SIMCEPImages_H17_C70_F23_s24_w1","SIMCEPImages_A17_C70_F1_s24_w1","70","23","1"
"848","SIMCEPImages_H17_C70_F23_s24_w2","SIMCEPImages_A17_C70_F1_s24_w2","70","23","2"
"849","SIMCEPImages_H17_C70_F23_s25_w1","SIMCEPImages_A17_C70_F1_s25_w1","70","23","1"
"850","SIMCEPImages_H17_C70_F23_s25_w2","SIMCEPImages_A17_C70_F1_s25_w2","70","23","2"
"851","SIMCEPImages_H18_C74_F23_s01_w1","SIMCEPImages_A18_C74_F1_s01_w1","74","23","1"
"852","SIMCEPImages_H18_C74_F23_s01_w2","SIMCEPImages_A18_C74_F1_s01_w2","74","23","2"
"853","SIMCEPImages_H18_C74_F23_s02_w1","SIMCEPImages_A18_C74_F1_s02_w1","74","23","1"
"854","SIMCEPImages_H18_C74_F23_s02_w2","SIMCEPImages_A18_C74_F1_s02_w2","74","23","2"
"855","SIMCEPImages_H18_C74_F23_s03_w1","SIMCEPImages_A18_C74_F1_s03_w1","74","23","1"
"856","SIMCEPImages_H18_C74_F23_s03_w2","SIMCEPImages_A18_C74_F1_s03_w2","74","23","2"
"857","SIMCEPImages_H18_C74_F23_s04_w1","SIMCEPImages_A18_C74_F1_s04_w1","74","23","1"
"858","SIMCEPImages_H18_C74_F23_s04_w2","SIMCEPImages_A18_C74_F1_s04_w2","74","23","2"
"859","SIMCEPImages_H18_C74_F23_s05_w1","SIMCEPImages_A18_C74_F1_s05_w1","74","23","1"
"860","SIMCEPImages_H18_C74_F23_s05_w2","SIMCEPImages_A18_C74_F1_s05_w2","74","23","2"
"861","SIMCEPImages_H18_C74_F23_s06_w1","SIMCEPImages_A18_C74_F1_s06_w1","74","23","1"
"862","SIMCEPImages_H18_C74_F23_s06_w2","SIMCEPImages_A18_C74_F1_s06_w2","74","23","2"
"863","SIMCEPImages_H18_C74_F23_s07_w1","SIMCEPImages_A18_C74_F1_s07_w1","74","23","1"
"864","SIMCEPImages_H18_C74_F23_s07_w2","SIMCEPImages_A18_C74_F1_s07_w2","74","23","2"
"865","SIMCEPImages_H18_C74_F23_s08_w1","SIMCEPImages_A18_C74_F1_s08_w1","74","23","1"
"866","SIMCEPImages_H18_C74_F23_s08_w2","SIMCEPImages_A18_C74_F1_s08_w2","74","23","2"
"867","SIMCEPImages_H18_C74_F23_s09_w1","SIMCEPImages_A18_C74_F1_s09_w1","74","23","1"
"868","SIMCEPImages_H18_C74_F23_s09_w2","SIMCEPImages_A18_C74_F1_s09_w2","74","23","2"
"869","SIMCEPImages_H18_C74_F23_s10_w1","SIMCEPImages_A18_C74_F1_s10_w1","74","23","1"
"870","SIMCEPImages_H18_C74_F23_s10_w2","SIMCEPImages_A18_C74_F1_s10_w2","74","23","2"
"871","SIMCEPImages_H18_C74_F23_s11_w1","SIMCEPImages_A18_C74_F1_s11_w1","74","23","1"
"872","SIMCEPImages_H18_C74_F23_s11_w2","SIMCEPImages_A18_C74_F1_s11_w2","74","23","2"
"873","SIMCEPImages_H18_C74_F23_s12_w1","SIMCEPImages_A18_C74_F1_s12_w1","74","23","1"
"874","SIMCEPImages_H18_C74_F23_s12_w2","SIMCEPImages_A18_C74_F1_s12_w2","74","23","2"
"875","SIMCEPImages_H18_C74_F23_s13_w1","SIMCEPImages_A18_C74_F1_s13_w1","74","23","1"
"876","SIMCEPImages_H18_C74_F23_s13_w2","SIMCEPImages_A18_C74_F1_s13_w2","74","23","2"
"877","SIMCEPImages_H18_C74_F23_s14_w1","SIMCEPImages_A18_C74_F1_s14_w1","74","23","1"
"878","SIMCEPImages_H18_C74_F23_s14_w2","SIMCEPImages_A18_C74_F1_s14_w2","74","23","2"
"879","SIMCEPImages_H18_C74_F23_s15_w1","SIMCEPImages_A18_C74_F1_s15_w1","74","23","1"
"880","SIMCEPImages_H18_C74_F23_s15_w2","SIMCEPImages_A18_C74_F1_s15_w2","74","23","2"
"881","SIMCEPImages_H18_C74_F23_s16_w1","SIMCEPImages_A18_C74_F1_s16_w1","74","23","1"
"882","SIMCEPImages_H18_C74_F23_s16_w2","SIMCEPImages_A18_C74_F1_s16_w2","74","23","2"
"883","SIMCEPImages_H18_C74_F23_s17_w1","SIMCEPImages_A18_C74_F1_s17_w1","74","23","1"
"884","SIMCEPImages_H18_C74_F23_s17_w2","SIMCEPImages_A18_C74_F1_s17_w2","74","23","2"
"885","SIMCEPImages_H18_C74_F23_s18_w1","SIMCEPImages_A18_C74_F1_s18_w1","74","23","1"
"886","SIMCEPImages_H18_C74_F23_s18_w2","SIMCEPImages_A18_C74_F1_s18_w2","74","23","2"
"887","SIMCEPImages_H18_C74_F23_s19_w1","SIMCEPImages_A18_C74_F1_s19_w1","74","23","1"
"888","SIMCEPImages_H18_C74_F23_s19_w2","SIMCEPImages_A18_C74_F1_s19_w2","74","23","2"
"889","SIMCEPImages_H18_C74_F23_s20_w1","SIMCEPImages_A18_C74_F1_s20_w1","74","23","1"
"890","SIMCEPImages_H18_C74_F23_s20_w2","SIMCEPImages_A18_C74_F1_s20_w2","74","23","2"
"891","SIMCEPImages_H18_C74_F23_s21_w1","SIMCEPImages_A18_C74_F1_s21_w1","74","23","1"
"892","SIMCEPImages_H18_C74_F23_s21_w2","SIMCEPImages_A18_C74_F1_s21_w2","74","23","2"
"893","SIMCEPImages_H18_C74_F23_s22_w1","SIMCEPImages_A18_C74_F1_s22_w1","74","23","1"
"894","SIMCEPImages_H18_C74_F23_s22_w2","SIMCEPImages_A18_C74_F1_s22_w2","74","23","2"
"895","SIMCEPImages_H18_C74_F23_s23_w1","SIMCEPImages_A18_C74_F1_s23_w1","74","23","1"
"896","SIMCEPImages_H18_C74_F23_s23_w2","SIMCEPImages_A18_C74_F1_s23_w2","74","23","2"
"897","SIMCEPImages_H18_C74_F23_s24_w1","SIMCEPImages_A18_C74_F1_s24_w1","74","23","1"
"898","SIMCEPImages_H18_C74_F23_s24_w2","SIMCEPImages_A18_C74_F1_s24_w2","74","23","2"
"899","SIMCEPImages_H18_C74_F23_s25_w1","SIMCEPImages_A18_C74_F1_s25_w1","74","23","1"
"900","SIMCEPImages_H18_C74_F23_s25_w2","SIMCEPImages_A18_C74_F1_s25_w2","74","23","2"
"901","SIMCEPImages_H19_C78_F23_s01_w1","SIMCEPImages_A19_C78_F1_s01_w1","78","23","1"
"902","SIMCEPImages_H19_C78_F23_s01_w2","SIMCEPImages_A19_C78_F1_s01_w2","78","23","2"
"903","SIMCEPImages_H19_C78_F23_s02_w1","SIMCEPImages_A19_C78_F1_s02_w1","78","23","1"
"904","SIMCEPImages_H19_C78_F23_s02_w2","SIMCEPImages_A19_C78_F1_s02_w2","78","23","2"
"905","SIMCEPImages_H19_C78_F23_s03_w1","SIMCEPImages_A19_C78_F1_s03_w1","78","23","1"
"906","SIMCEPImages_H19_C78_F23_s03_w2","SIMCEPImages_A19_C78_F1_s03_w2","78","23","2"
"907","SIMCEPImages_H19_C78_F23_s04_w1","SIMCEPImages_A19_C78_F1_s04_w1","78","23","1"
"908","SIMCEPImages_H19_C78_F23_s04_w2","SIMCEPImages_A19_C78_F1_s04_w2","78","23","2"
"909","SIMCEPImages_H19_C78_F23_s05_w1","SIMCEPImages_A19_C78_F1_s05_w1","78","23","1"
"910","SIMCEPImages_H19_C78_F23_s05_w2","SIMCEPImages_A19_C78_F1_s05_w2","78","23","2"
"911","SIMCEPImages_H19_C78_F23_s06_w1","SIMCEPImages_A19_C78_F1_s06_w1","78","23","1"
"912","SIMCEPImages_H19_C78_F23_s06_w2","SIMCEPImages_A19_C78_F1_s06_w2","78","23","2"
"913","SIMCEPImages_H19_C78_F23_s07_w1","SIMCEPImages_A19_C78_F1_s07_w1","78","23","1"
"914","SIMCEPImages_H19_C78_F23_s07_w2","SIMCEPImages_A19_C78_F1_s07_w2","78","23","2"
"915","SIMCEPImages_H19_C78_F23_s08_w1","SIMCEPImages_A19_C78_F1_s08_w1","78","23","1"
"916","SIMCEPImages_H19_C78_F23_s08_w2","SIMCEPImages_A19_C78_F1_s08_w2","78","23","2"
"917","SIMCEPImages_H19_C78_F23_s09_w1","SIMCEPImages_A19_C78_F1_s09_w1","78","23","1"
"918","SIMCEPImages_H19_C78_F23_s09_w2","SIMCEPImages_A19_C78_F1_s09_w2","78","23","2"
"919","SIMCEPImages_H19_C78_F23_s10_w1","SIMCEPImages_A19_C78_F1_s10_w1","78","23","1"
"920","SIMCEPImages_H19_C78_F23_s10_w2","SIMCEPImages_A19_C78_F1_s10_w2","78","23","2"
"921","SIMCEPImages_H19_C78_F23_s11_w1","SIMCEPImages_A19_C78_F1_s11_w1","78","23","1"
"922","SIMCEPImages_H19_C78_F23_s11_w2","SIMCEPImages_A19_C78_F1_s11_w2","78","23","2"
"923","SIMCEPImages_H19_C78_F23_s12_w1","SIMCEPImages_A19_C78_F1_s12_w1","78","23","1"
"924","SIMCEPImages_H19_C78_F23_s12_w2","SIMCEPImages_A19_C78_F1_s12_w2","78","23","2"
"925","SIMCEPImages_H19_C78_F23_s13_w1","SIMCEPImages_A19_C78_F1_s13_w1","78","23","1"
"926","SIMCEPImages_H19_C78_F23_s13_w2","SIMCEPImages_A19_C78_F1_s13_w2","78","23","2"
"927","SIMCEPImages_H19_C78_F23_s14_w1","SIMCEPImages_A19_C78_F1_s14_w1","78","23","1"
"928","SIMCEPImages_H19_C78_F23_s14_w2","SIMCEPImages_A19_C78_F1_s14_w2","78","23","2"
"929","SIMCEPImages_H19_C78_F23_s15_w1","SIMCEPImages_A19_C78_F1_s15_w1","78","23","1"
"930","SIMCEPImages_H19_C78_F23_s15_w2","SIMCEPImages_A19_C78_F1_s15_w2","78","23","2"
"931","SIMCEPImages_H19_C78_F23_s16_w1","SIMCEPImages_A19_C78_F1_s16_w1","78","23","1"
"932","SIMCEPImages_H19_C78_F23_s16_w2","SIMCEPImages_A19_C78_F1_s16_w2","78","23","2"
"933","SIMCEPImages_H19_C78_F23_s17_w1","SIMCEPImages_A19_C78_F1_s17_w1","78","23","1"
"934","SIMCEPImages_H19_C78_F23_s17_w2","SIMCEPImages_A19_C78_F1_s17_w2","78","23","2"
"935","SIMCEPImages_H19_C78_F23_s18_w1","SIMCEPImages_A19_C78_F1_s18_w1","78","23","1"
"936","SIMCEPImages_H19_C78_F23_s18_w2","SIMCEPImages_A19_C78_F1_s18_w2","78","23","2"
"937","SIMCEPImages_H19_C78_F23_s19_w1","SIMCEPImages_A19_C78_F1_s19_w1","78","23","1"
"938","SIMCEPImages_H19_C78_F23_s19_w2","SIMCEPImages_A19_C78_F1_s19_w2","78","23","2"
"939","SIMCEPImages_H19_C78_F23_s20_w1","SIMCEPImages_A19_C78_F1_s20_w1","78","23","1"
"940","SIMCEPImages_H19_C78_F23_s20_w2","SIMCEPImages_A19_C78_F1_s20_w2","78","23","2"
"941","SIMCEPImages_H19_C78_F23_s21_w1","SIMCEPImages_A19_C78_F1_s21_w1","78","23","1"
"942","SIMCEPImages_H19_C78_F23_s21_w2","SIMCEPImages_A19_C78_F1_s21_w2","78","23","2"
"943","SIMCEPImages_H19_C78_F23_s22_w1","SIMCEPImages_A19_C78_F1_s22_w1","78","23","1"
"944","SIMCEPImages_H19_C78_F23_s22_w2","SIMCEPImages_A19_C78_F1_s22_w2","78","23","2"
"945","SIMCEPImages_H19_C78_F23_s23_w1","SIMCEPImages_A19_C78_F1_s23_w1","78","23","1"
"946","SIMCEPImages_H19_C78_F23_s23_w2","SIMCEPImages_A19_C78_F1_s23_w2","78","23","2"
"947","SIMCEPImages_H19_C78_F23_s24_w1","SIMCEPImages_A19_C78_F1_s24_w1","78","23","1"
"948","SIMCEPImages_H19_C78_F23_s24_w2","SIMCEPImages_A19_C78_F1_s24_w2","78","23","2"
"949","SIMCEPImages_H19_C78_F23_s25_w1","SIMCEPImages_A19_C78_F1_s25_w1","78","23","1"
"950","SIMCEPImages_H19_C78_F23_s25_w2","SIMCEPImages_A19_C78_F1_s25_w2","78","23","2"
"951","SIMCEPImages_H20_C83_F23_s01_w1","SIMCEPImages_A20_C83_F1_s01_w1","83","23","1"
"952","SIMCEPImages_H20_C83_F23_s01_w2","SIMCEPImages_A20_C83_F1_s01_w2","83","23","2"
"953","SIMCEPImages_H20_C83_F23_s02_w1","SIMCEPImages_A20_C83_F1_s02_w1","83","23","1"
"954","SIMCEPImages_H20_C83_F23_s02_w2","SIMCEPImages_A20_C83_F1_s02_w2","83","23","2"
"955","SIMCEPImages_H20_C83_F23_s03_w1","SIMCEPImages_A20_C83_F1_s03_w1","83","23","1"
"956","SIMCEPImages_H20_C83_F23_s03_w2","SIMCEPImages_A20_C83_F1_s03_w2","83","23","2"
"957","SIMCEPImages_H20_C83_F23_s04_w1","SIMCEPImages_A20_C83_F1_s04_w1","83","23","1"
"958","SIMCEPImages_H20_C83_F23_s04_w2","SIMCEPImages_A20_C83_F1_s04_w2","83","23","2"
"959","SIMCEPImages_H20_C83_F23_s05_w1","SIMCEPImages_A20_C83_F1_s05_w1","83","23","1"
"960","SIMCEPImages_H20_C83_F23_s05_w2","SIMCEPImages_A20_C83_F1_s05_w2","83","23","2"
"961","SIMCEPImages_H20_C83_F23_s06_w1","SIMCEPImages_A20_C83_F1_s06_w1","83","23","1"
"962","SIMCEPImages_H20_C83_F23_s06_w2","SIMCEPImages_A20_C83_F1_s06_w2","83","23","2"
"963","SIMCEPImages_H20_C83_F23_s07_w1","SIMCEPImages_A20_C83_F1_s07_w1","83","23","1"
"964","SIMCEPImages_H20_C83_F23_s07_w2","SIMCEPImages_A20_C83_F1_s07_w2","83","23","2"
"965","SIMCEPImages_H20_C83_F23_s08_w1","SIMCEPImages_A20_C83_F1_s08_w1","83","23","1"
"966","SIMCEPImages_H20_C83_F23_s08_w2","SIMCEPImages_A20_C83_F1_s08_w2","83","23","2"
"967","SIMCEPImages_H20_C83_F23_s09_w1","SIMCEPImages_A20_C83_F1_s09_w1","83","23","1"
"968","SIMCEPImages_H20_C83_F23_s09_w2","SIMCEPImages_A20_C83_F1_s09_w2","83","23","2"
"969","SIMCEPImages_H20_C83_F23_s10_w1","SIMCEPImages_A20_C83_F1_s10_w1","83","23","1"
"970","SIMCEPImages_H20_C83_F23_s10_w2","SIMCEPImages_A20_C83_F1_s10_w2","83","23","2"
"971","SIMCEPImages_H20_C83_F23_s11_w1","SIMCEPImages_A20_C83_F1_s11_w1","83","23","1"
"972","SIMCEPImages_H20_C83_F23_s11_w2","SIMCEPImages_A20_C83_F1_s11_w2","83","23","2"
"973","SIMCEPImages_H20_C83_F23_s12_w1","SIMCEPImages_A20_C83_F1_s12_w1","83","23","1"
"974","SIMCEPImages_H20_C83_F23_s12_w2","SIMCEPImages_A20_C83_F1_s12_w2","83","23","2"
"975","SIMCEPImages_H20_C83_F23_s13_w1","SIMCEPImages_A20_C83_F1_s13_w1","83","23","1"
"976","SIMCEPImages_H20_C83_F23_s13_w2","SIMCEPImages_A20_C83_F1_s13_w2","83","23","2"
"977","SIMCEPImages_H20_C83_F23_s14_w1","SIMCEPImages_A20_C83_F1_s14_w1","83","23","1"
"978","SIMCEPImages_H20_C83_F23_s14_w2","SIMCEPImages_A20_C83_F1_s14_w2","83","23","2"
"979","SIMCEPImages_H20_C83_F23_s15_w1","SIMCEPImages_A20_C83_F1_s15_w1","83","23","1"
"980","SIMCEPImages_H20_C83_F23_s15_w2","SIMCEPImages_A20_C83_F1_s15_w2","83","23","2"
"981","SIMCEPImages_H20_C83_F23_s16_w1","SIMCEPImages_A20_C83_F1_s16_w1","83","23","1"
"982","SIMCEPImages_H20_C83_F23_s16_w2","SIMCEPImages_A20_C83_F1_s16_w2","83","23","2"
"983","SIMCEPImages_H20_C83_F23_s17_w1","SIMCEPImages_A20_C83_F1_s17_w1","83","23","1"
"984","SIMCEPImages_H20_C83_F23_s17_w2","SIMCEPImages_A20_C83_F1_s17_w2","83","23","2"
"985","SIMCEPImages_H20_C83_F23_s18_w1","SIMCEPImages_A20_C83_F1_s18_w1","83","23","1"
"986","SIMCEPImages_H20_C83_F23_s18_w2","SIMCEPImages_A20_C83_F1_s18_w2","83","23","2"
"987","SIMCEPImages_H20_C83_F23_s19_w1","SIMCEPImages_A20_C83_F1_s19_w1","83","23","1"
"988","SIMCEPImages_H20_C83_F23_s19_w2","SIMCEPImages_A20_C83_F1_s19_w2","83","23","2"
"989","SIMCEPImages_H20_C83_F23_s20_w1","SIMCEPImages_A20_C83_F1_s20_w1","83","23","1"
"990","SIMCEPImages_H20_C83_F23_s20_w2","SIMCEPImages_A20_C83_F1_s20_w2","83","23","2"
"991","SIMCEPImages_H20_C83_F23_s21_w1","SIMCEPImages_A20_C83_F1_s21_w1","83","23","1"
"992","SIMCEPImages_H20_C83_F23_s21_w2","SIMCEPImages_A20_C83_F1_s21_w2","83","23","2"
"993","SIMCEPImages_H20_C83_F23_s22_w1","SIMCEPImages_A20_C83_F1_s22_w1","83","23","1"
"994","SIMCEPImages_H20_C83_F23_s22_w2","SIMCEPImages_A20_C83_F1_s22_w2","83","23","2"
"995","SIMCEPImages_H20_C83_F23_s23_w1","SIMCEPImages_A20_C83_F1_s23_w1","83","23","1"
"996","SIMCEPImages_H20_C83_F23_s23_w2","SIMCEPImages_A20_C83_F1_s23_w2","83","23","2"
"997","SIMCEPImages_H20_C83_F23_s24_w1","SIMCEPImages_A20_C83_F1_s24_w1","83","23","1"
"998","SIMCEPImages_H20_C83_F23_s24_w2","SIMCEPImages_A20_C83_F1_s24_w2","83","23","2"
"999","SIMCEPImages_H20_C83_F23_s25_w1","SIMCEPImages_A20_C83_F1_s25_w1","83","23","1"
"1000","SIMCEPImages_H20_C83_F23_s25_w2","SIMCEPImages_A20_C83_F1_s25_w2","83","23","2"
"1001","SIMCEPImages_H21_C87_F23_s01_w1","SIMCEPImages_A21_C87_F1_s01_w1","87","23","1"
"1002","SIMCEPImages_H21_C87_F23_s01_w2","SIMCEPImages_A21_C87_F1_s01_w2","87","23","2"
"1003","SIMCEPImages_H21_C87_F23_s02_w1","SIMCEPImages_A21_C87_F1_s02_w1","87","23","1"
"1004","SIMCEPImages_H21_C87_F23_s02_w2","SIMCEPImages_A21_C87_F1_s02_w2","87","23","2"
"1005","SIMCEPImages_H21_C87_F23_s03_w1","SIMCEPImages_A21_C87_F1_s03_w1","87","23","1"
"1006","SIMCEPImages_H21_C87_F23_s03_w2","SIMCEPImages_A21_C87_F1_s03_w2","87","23","2"
"1007","SIMCEPImages_H21_C87_F23_s04_w1","SIMCEPImages_A21_C87_F1_s04_w1","87","23","1"
"1008","SIMCEPImages_H21_C87_F23_s04_w2","SIMCEPImages_A21_C87_F1_s04_w2","87","23","2"
"1009","SIMCEPImages_H21_C87_F23_s05_w1","SIMCEPImages_A21_C87_F1_s05_w1","87","23","1"
"1010","SIMCEPImages_H21_C87_F23_s05_w2","SIMCEPImages_A21_C87_F1_s05_w2","87","23","2"
"1011","SIMCEPImages_H21_C87_F23_s06_w1","SIMCEPImages_A21_C87_F1_s06_w1","87","23","1"
"1012","SIMCEPImages_H21_C87_F23_s06_w2","SIMCEPImages_A21_C87_F1_s06_w2","87","23","2"
"1013","SIMCEPImages_H21_C87_F23_s07_w1","SIMCEPImages_A21_C87_F1_s07_w1","87","23","1"
"1014","SIMCEPImages_H21_C87_F23_s07_w2","SIMCEPImages_A21_C87_F1_s07_w2","87","23","2"
"1015","SIMCEPImages_H21_C87_F23_s08_w1","SIMCEPImages_A21_C87_F1_s08_w1","87","23","1"
"1016","SIMCEPImages_H21_C87_F23_s08_w2","SIMCEPImages_A21_C87_F1_s08_w2","87","23","2"
"1017","SIMCEPImages_H21_C87_F23_s09_w1","SIMCEPImages_A21_C87_F1_s09_w1","87","23","1"
"1018","SIMCEPImages_H21_C87_F23_s09_w2","SIMCEPImages_A21_C87_F1_s09_w2","87","23","2"
"1019","SIMCEPImages_H21_C87_F23_s10_w1","SIMCEPImages_A21_C87_F1_s10_w1","87","23","1"
"1020","SIMCEPImages_H21_C87_F23_s10_w2","SIMCEPImages_A21_C87_F1_s10_w2","87","23","2"
"1021","SIMCEPImages_H21_C87_F23_s11_w1","SIMCEPImages_A21_C87_F1_s11_w1","87","23","1"
"1022","SIMCEPImages_H21_C87_F23_s11_w2","SIMCEPImages_A21_C87_F1_s11_w2","87","23","2"
"1023","SIMCEPImages_H21_C87_F23_s12_w1","SIMCEPImages_A21_C87_F1_s12_w1","87","23","1"
"1024","SIMCEPImages_H21_C87_F23_s12_w2","SIMCEPImages_A21_C87_F1_s12_w2","87","23","2"
"1025","SIMCEPImages_H21_C87_F23_s13_w1","SIMCEPImages_A21_C87_F1_s13_w1","87","23","1"
"1026","SIMCEPImages_H21_C87_F23_s13_w2","SIMCEPImages_A21_C87_F1_s13_w2","87","23","2"
"1027","SIMCEPImages_H21_C87_F23_s14_w1","SIMCEPImages_A21_C87_F1_s14_w1","87","23","1"
"1028","SIMCEPImages_H21_C87_F23_s14_w2","SIMCEPImages_A21_C87_F1_s14_w2","87","23","2"
"1029","SIMCEPImages_H21_C87_F23_s15_w1","SIMCEPImages_A21_C87_F1_s15_w1","87","23","1"
"1030","SIMCEPImages_H21_C87_F23_s15_w2","SIMCEPImages_A21_C87_F1_s15_w2","87","23","2"
